imsi,msisdn,status,mcc,mnc,operator,data_enabled,roaming_enabled,volte_enabled,registered_at,last_updated
452010000067938,+84970067938,active,452,01,Viettel,true,false,true,2022-11-28T08:00:00Z,2023-01-19T08:00:00Z
452010900067938,+84970067938,active,452,01,Viettel,true,false,true,2023-03-16T08:00:00Z,2023-03-16T08:00:00Z
452010000067939,+84970067939,active,452,01,Viettel,true,false,true,2022-10-08T14:00:00Z,2022-11-24T14:00:00Z
452010000067940,+84970067940,active,452,01,Viettel,true,false,true,2022-04-07T04:00:00Z,2022-04-24T04:00:00Z
452010000067941,+84970067941,active,452,01,Viettel,true,false,true,2022-11-29T15:00:00Z,2023-01-04T15:00:00Z
452010000067942,+84970067942,active,452,01,Viettel,true,false,true,2022-07-02T08:00:00Z,2022-08-17T08:00:00Z
452010000067943,+84970067943,active,452,01,Viettel,true,false,true,2022-02-07T15:00:00Z,2022-04-29T15:00:00Z
452010000067944,+84970067944,active,452,01,Viettel,true,false,true,2022-05-03T09:00:00Z,2022-06-09T09:00:00Z
452010000067945,+84970067945,active,452,01,Viettel,true,false,true,2022-07-08T08:00:00Z,2022-09-09T08:00:00Z
452010000067946,+84970067946,active,452,01,Viettel,true,false,true,2022-05-25T03:00:00Z,2022-07-08T03:00:00Z
452010000067947,+84970067947,active,452,01,Viettel,true,false,true,2022-03-01T00:00:00Z,2022-06-05T00:00:00Z
452010000067948,+84970067948,active,452,01,Viettel,true,false,true,2022-02-17T19:00:00Z,2022-05-28T19:00:00Z
452010000067949,+84970067949,active,452,01,Viettel,true,false,true,2022-07-23T02:00:00Z,2022-09-26T02:00:00Z
452010000067950,+84970067950,active,452,01,Viettel,true,false,true,2022-02-26T12:00:00Z,2022-06-05T12:00:00Z
452010000067951,+84970067951,active,452,01,Viettel,true,false,true,2022-06-06T06:00:00Z,2022-07-24T06:00:00Z
452010000067952,+84970067952,active,452,01,Viettel,true,false,true,2022-05-25T07:00:00Z,2022-07-14T07:00:00Z
452010000067953,+84970067953,active,452,01,Viettel,true,false,true,2022-11-07T07:00:00Z,2022-11-20T07:00:00Z
452010000067954,+84970067954,active,452,01,Viettel,true,false,true,2022-04-23T04:00:00Z,2022-07-24T04:00:00Z
452010000067955,+84970067955,active,452,01,Viettel,true,false,true,2022-05-25T07:00:00Z,2022-07-13T07:00:00Z
452010000067956,+84970067956,active,452,01,Viettel,true,false,true,2022-01-16T06:00:00Z,2022-01-25T06:00:00Z
452010000067957,+84970067957,active,452,01,Viettel,true,false,true,2022-05-21T17:00:00Z,2022-06-20T17:00:00Z
452010000067958,+84970067958,active,452,01,Viettel,true,false,true,2022-02-18T18:00:00Z,2022-04-26T18:00:00Z
452010000067959,+84970067959,active,452,01,Viettel,true,false,true,2022-08-01T11:00:00Z,2022-08-30T11:00:00Z
452010000067960,+84970067960,active,452,01,Viettel,true,false,true,2022-05-19T02:00:00Z,2022-07-25T02:00:00Z
452010000067961,+84970067961,active,452,01,Viettel,true,false,true,2022-10-07T09:00:00Z,2022-11-15T09:00:00Z
452010000067962,+84970067962,active,452,01,Viettel,true,false,true,2022-01-21T00:00:00Z,2022-03-02T00:00:00Z
452010000067963,+84970067963,active,452,01,Viettel,true,false,true,2022-10-17T21:00:00Z,2022-12-12T21:00:00Z
452010000067964,+84970067964,active,452,01,Viettel,true,false,true,2022-02-24T23:00:00Z,2022-04-04T23:00:00Z
452010000067965,+84970067965,active,452,01,Viettel,true,false,true,2022-02-03T20:00:00Z,2022-05-10T20:00:00Z
452010000067965,+84980067965,active,452,01,Viettel,true,false,true,2022-10-19T20:00:00Z,2022-10-19T20:00:00Z
452010000067966,+84970067966,active,452,01,Viettel,true,false,true,2022-09-15T03:00:00Z,2022-12-24T03:00:00Z
452010000067967,+84970067967,active,452,01,Viettel,true,false,true,2022-12-31T19:00:00Z,2023-01-18T19:00:00Z
452010000067968,+84970067968,active,452,01,Viettel,true,false,true,2022-02-15T03:00:00Z,2022-03-01T03:00:00Z
452010000067969,+84970067969,active,452,01,Viettel,true,false,true,2022-11-07T13:00:00Z,2022-12-06T13:00:00Z
452010900067969,+84970067969,active,452,01,Viettel,true,false,true,2023-03-18T13:00:00Z,2023-03-18T13:00:00Z
452010000067970,+84970067970,active,452,01,Viettel,true,false,true,2022-12-11T07:00:00Z,2023-03-14T07:00:00Z
452010000067971,+84970067971,active,452,01,Viettel,true,false,true,2022-02-28T00:00:00Z,2022-06-07T00:00:00Z
452010000067972,+84970067972,active,452,01,Viettel,true,false,true,2022-10-31T05:00:00Z,2023-02-03T05:00:00Z
452010000067973,+84970067973,active,452,01,Viettel,true,false,true,2022-05-22T15:00:00Z,2022-06-18T15:00:00Z
452010000067974,+84970067974,active,452,01,Viettel,true,false,true,2022-07-31T17:00:00Z,2022-09-30T17:00:00Z
452010000067975,+84970067975,active,452,01,Viettel,true,false,true,2022-08-05T21:00:00Z,2022-09-07T21:00:00Z
452010000067976,+84970067976,active,452,01,Viettel,true,false,true,2022-12-06T21:00:00Z,2023-01-15T21:00:00Z
452010000067977,+84970067977,active,452,01,Viettel,true,false,true,2022-09-19T23:00:00Z,2022-10-26T23:00:00Z
452010000067978,+84970067978,active,452,01,Viettel,true,false,true,2022-07-08T19:00:00Z,2022-10-16T19:00:00Z
452010000067979,+84970067979,active,452,01,Viettel,true,false,true,2022-04-18T23:00:00Z,2022-06-13T23:00:00Z
452010000067980,+84970067980,active,452,01,Viettel,true,false,true,2022-06-14T16:00:00Z,2022-09-01T16:00:00Z
452010000067981,+84970067981,active,452,01,Viettel,true,false,true,2022-06-26T13:00:00Z,2022-07-01T13:00:00Z
452010000067982,+84970067982,active,452,01,Viettel,true,false,true,2022-05-23T08:00:00Z,2022-05-25T08:00:00Z
452010000067983,+84970067983,active,452,01,Viettel,true,false,true,2022-09-30T08:00:00Z,2022-10-04T08:00:00Z
452010000067984,+84970067984,active,452,01,Viettel,true,false,true,2022-04-01T09:00:00Z,2022-05-09T09:00:00Z
452010000067985,+84970067985,active,452,01,Viettel,true,false,true,2022-04-29T19:00:00Z,2022-06-28T19:00:00Z
452010000067986,+84970067986,active,452,01,Viettel,true,false,true,2022-04-16T17:00:00Z,2022-07-02T17:00:00Z
452010000067987,+84970067987,active,452,01,Viettel,true,false,true,2022-06-06T04:00:00Z,2022-06-29T04:00:00Z
452010000067988,+84970067988,active,452,01,Viettel,true,false,true,2022-12-12T18:00:00Z,2022-12-19T18:00:00Z
452010000067989,+84970067989,active,452,01,Viettel,true,false,true,2022-06-08T15:00:00Z,2022-06-17T15:00:00Z
452010000067990,+84970067990,active,452,01,Viettel,true,false,true,2022-04-22T00:00:00Z,2022-05-15T00:00:00Z
452010000067991,+84970067991,active,452,01,Viettel,true,false,true,2022-08-16T14:00:00Z,2022-09-07T14:00:00Z
452010000067992,+84970067992,active,452,01,Viettel,true,false,true,2022-11-09T01:00:00Z,2023-02-10T01:00:00Z
452010000067993,+84970067993,active,452,01,Viettel,true,false,true,2022-05-08T21:00:00Z,2022-07-07T21:00:00Z
452010000067994,+84970067994,active,452,01,Viettel,true,false,true,2022-03-24T03:00:00Z,2022-06-22T03:00:00Z
452010000067995,+84970067995,active,452,01,Viettel,true,false,true,2022-09-11T06:00:00Z,2022-09-16T06:00:00Z
452010000067996,+84970067996,active,452,01,Viettel,true,false,true,2022-06-03T12:00:00Z,2022-08-31T12:00:00Z
452010000067997,+84970067997,active,452,01,Viettel,true,false,true,2022-09-05T06:00:00Z,2022-10-19T06:00:00Z
452010000067998,+84970067998,active,452,01,Viettel,true,false,true,2022-06-26T12:00:00Z,2022-08-11T12:00:00Z
452010000067999,+84970067999,active,452,01,Viettel,true,false,true,2022-01-03T04:00:00Z,2022-02-15T04:00:00Z
452010000068000,+84970068000,active,452,01,Viettel,true,false,true,2022-06-05T11:00:00Z,2022-08-23T11:00:00Z
452010000068001,+84970068001,active,452,01,Viettel,true,false,true,2022-03-13T15:00:00Z,2022-03-23T15:00:00Z
452010000068002,+84970068002,active,452,01,Viettel,true,false,true,2022-11-11T16:00:00Z,2023-01-21T16:00:00Z
452010000068003,+84970068003,active,452,01,Viettel,true,false,true,2022-09-17T01:00:00Z,2022-10-21T01:00:00Z
452010000068004,+84970068004,active,452,01,Viettel,true,false,true,2022-11-23T06:00:00Z,2023-02-10T06:00:00Z
452010000068005,+84970068005,active,452,01,Viettel,true,false,true,2022-06-11T03:00:00Z,2022-09-18T03:00:00Z
452010000068006,+84970068006,active,452,01,Viettel,true,false,true,2022-10-17T05:00:00Z,2022-11-24T05:00:00Z
452010000068006,+84980068006,active,452,01,Viettel,true,false,true,2022-12-31T05:00:00Z,2022-12-31T05:00:00Z
452010000068007,+84970068007,active,452,01,Viettel,true,false,true,2022-10-30T01:00:00Z,2022-11-24T01:00:00Z
452010000068008,+84970068008,active,452,01,Viettel,true,false,true,2022-01-25T04:00:00Z,2022-02-18T04:00:00Z
452010000068009,+84970068009,active,452,01,Viettel,true,false,true,2022-07-17T17:00:00Z,2022-08-02T17:00:00Z
452010900068009,+84970068009,active,452,01,Viettel,true,false,true,2023-01-04T17:00:00Z,2023-01-04T17:00:00Z
452010000068010,+84970068010,active,452,01,Viettel,true,false,true,2022-04-26T06:00:00Z,2022-06-07T06:00:00Z
452010000068011,+84970068011,active,452,01,Viettel,true,false,true,2022-11-09T20:00:00Z,2022-11-13T20:00:00Z
452010000068012,+84970068012,active,452,01,Viettel,true,false,true,2022-10-24T07:00:00Z,2022-12-11T07:00:00Z
452010000068013,+84970068013,active,452,01,Viettel,true,false,true,2022-03-15T06:00:00Z,2022-03-16T06:00:00Z
452010000068014,+84970068014,active,452,01,Viettel,true,false,true,2022-09-14T02:00:00Z,2022-11-27T02:00:00Z
452010000068015,+84970068015,active,452,01,Viettel,true,false,true,2022-11-23T01:00:00Z,2023-01-02T01:00:00Z
452010000068016,+84970068016,active,452,01,Viettel,true,false,true,2022-10-25T10:00:00Z,2023-02-01T10:00:00Z
452010000068017,+84970068017,active,452,01,Viettel,true,false,true,2022-03-29T11:00:00Z,2022-05-07T11:00:00Z
452010000068018,+84970068018,active,452,01,Viettel,true,false,true,2022-07-23T04:00:00Z,2022-07-30T04:00:00Z
452010000068019,+84970068019,active,452,01,Viettel,true,false,true,2022-04-18T03:00:00Z,2022-04-19T03:00:00Z
452010000068020,+84970068020,active,452,01,Viettel,true,false,true,2022-06-19T03:00:00Z,2022-09-18T03:00:00Z
452010000068021,+84970068021,active,452,01,Viettel,true,false,true,2022-03-06T09:00:00Z,2022-04-10T09:00:00Z
452010000068022,+84970068022,active,452,01,Viettel,true,false,true,2022-06-05T22:00:00Z,2022-08-15T22:00:00Z
452010000068023,+84970068023,active,452,01,Viettel,true,false,true,2022-10-30T02:00:00Z,2023-01-27T02:00:00Z
452010000068024,+84970068024,active,452,01,Viettel,true,false,true,2022-05-21T07:00:00Z,2022-06-11T07:00:00Z
452010000068025,+84970068025,active,452,01,Viettel,true,false,true,2022-09-09T09:00:00Z,2022-11-01T09:00:00Z
452010000068026,+84970068026,active,452,01,Viettel,true,false,true,2022-09-03T15:00:00Z,2022-10-14T15:00:00Z
452010000068027,+84970068027,active,452,01,Viettel,true,false,true,2022-03-24T01:00:00Z,2022-06-03T01:00:00Z
452010000068028,+84970068028,active,452,01,Viettel,true,false,true,2022-10-17T22:00:00Z,2022-12-12T22:00:00Z
452010000068029,+84970068029,active,452,01,Viettel,true,false,true,2022-03-30T12:00:00Z,2022-05-12T12:00:00Z
452010000068030,+84970068030,active,452,01,Viettel,true,false,true,2022-07-22T23:00:00Z,2022-08-20T23:00:00Z
452010000068031,+84970068031,active,452,01,Viettel,true,false,true,2022-11-20T16:00:00Z,2023-02-03T16:00:00Z
452010000068032,+84970068032,active,452,01,Viettel,true,false,true,2022-06-08T16:00:00Z,2022-09-12T16:00:00Z
452010000068033,+84970068033,active,452,01,Viettel,true,false,true,2022-07-14T18:00:00Z,2022-08-29T18:00:00Z
452010000068034,+84970068034,active,452,01,Viettel,true,false,true,2022-05-20T12:00:00Z,2022-05-31T12:00:00Z
452010000068034,+84980068034,active,452,01,Viettel,true,false,true,2022-08-04T12:00:00Z,2022-08-04T12:00:00Z
452010000068035,+84970068035,active,452,01,Viettel,true,false,true,2022-11-25T06:00:00Z,2023-01-08T06:00:00Z
452010000068036,+84970068036,active,452,01,Viettel,true,false,true,2022-12-05T18:00:00Z,2022-12-22T18:00:00Z
452010000068037,+84970068037,active,452,01,Viettel,true,false,true,2022-08-14T12:00:00Z,2022-09-27T12:00:00Z
452010000068038,+84970068038,active,452,01,Viettel,true,false,true,2022-09-04T19:00:00Z,2022-11-17T19:00:00Z
452010000068039,+84970068039,active,452,01,Viettel,true,false,true,2022-12-08T16:00:00Z,2022-12-12T16:00:00Z
452010000068040,+84970068040,active,452,01,Viettel,true,false,true,2022-05-07T06:00:00Z,2022-08-13T06:00:00Z
452010000068041,+84970068041,active,452,01,Viettel,true,false,true,2022-07-02T05:00:00Z,2022-07-11T05:00:00Z
452010000068042,+84970068042,active,452,01,Viettel,true,false,true,2022-09-22T07:00:00Z,2022-11-19T07:00:00Z
452010000068043,+84970068043,active,452,01,Viettel,true,false,true,2022-11-11T04:00:00Z,2022-12-20T04:00:00Z
452010000068044,+84970068044,active,452,01,Viettel,true,false,true,2022-06-05T19:00:00Z,2022-08-04T19:00:00Z
452010000068044,+84980068044,active,452,01,Viettel,true,false,true,2022-11-07T19:00:00Z,2022-11-07T19:00:00Z
452010000068045,+84970068045,active,452,01,Viettel,true,false,true,2022-04-12T23:00:00Z,2022-06-14T23:00:00Z
452010000068046,+84970068046,active,452,01,Viettel,true,false,true,2022-04-07T11:00:00Z,2022-07-16T11:00:00Z
452010000068047,+84970068047,active,452,01,Viettel,true,false,true,2022-08-19T22:00:00Z,2022-08-28T22:00:00Z
452010000068048,+84970068048,active,452,01,Viettel,true,false,true,2022-11-30T05:00:00Z,2022-12-23T05:00:00Z
452010000068049,+84970068049,active,452,01,Viettel,true,false,true,2022-09-02T15:00:00Z,2022-12-11T15:00:00Z
452010000068050,+84970068050,active,452,01,Viettel,true,false,true,2022-12-28T16:00:00Z,2023-01-13T16:00:00Z
452010000068051,+84970068051,active,452,01,Viettel,true,false,true,2022-10-02T05:00:00Z,2022-12-15T05:00:00Z
452010000068052,+84970068052,active,452,01,Viettel,true,false,true,2022-03-29T10:00:00Z,2022-04-16T10:00:00Z
452010000068053,+84970068053,active,452,01,Viettel,true,false,true,2022-08-19T20:00:00Z,2022-11-07T20:00:00Z
452010000068054,+84970068054,active,452,01,Viettel,true,false,true,2022-09-06T01:00:00Z,2022-10-16T01:00:00Z
452010000068055,+84970068055,active,452,01,Viettel,true,false,true,2022-06-23T15:00:00Z,2022-06-24T15:00:00Z
452010000068056,+84970068056,active,452,01,Viettel,true,false,true,2022-01-28T22:00:00Z,2022-04-12T22:00:00Z
452010000068057,+84970068057,active,452,01,Viettel,true,false,true,2022-11-29T10:00:00Z,2022-12-25T10:00:00Z
452010000068058,+84970068058,active,452,01,Viettel,true,false,true,2022-12-15T05:00:00Z,2023-01-27T05:00:00Z
452010000068059,+84970068059,active,452,01,Viettel,true,false,true,2022-03-08T14:00:00Z,2022-04-19T14:00:00Z
452010000068060,+84970068060,active,452,01,Viettel,true,false,true,2022-06-08T16:00:00Z,2022-08-11T16:00:00Z
452010000068061,+84970068061,active,452,01,Viettel,true,false,true,2022-11-15T01:00:00Z,2022-12-11T01:00:00Z
452010000068062,+84970068062,active,452,01,Viettel,true,false,true,2022-01-14T20:00:00Z,2022-02-21T20:00:00Z
452010000068063,+84970068063,active,452,01,Viettel,true,false,true,2022-07-01T10:00:00Z,2022-09-08T10:00:00Z
452010000068064,+84970068064,active,452,01,Viettel,true,false,true,2022-11-05T12:00:00Z,2022-11-14T12:00:00Z
452010000068065,+84970068065,active,452,01,Viettel,true,false,true,2022-09-30T13:00:00Z,2022-10-12T13:00:00Z
452010000068066,+84970068066,active,452,01,Viettel,true,false,true,2022-11-11T09:00:00Z,2022-12-29T09:00:00Z
452010000068067,+84970068067,active,452,01,Viettel,true,false,true,2022-02-24T11:00:00Z,2022-03-02T11:00:00Z
452010000068068,+84970068068,active,452,01,Viettel,true,false,true,2022-05-04T21:00:00Z,2022-05-15T21:00:00Z
452010000068069,+84970068069,active,452,01,Viettel,true,false,true,2022-04-23T09:00:00Z,2022-05-31T09:00:00Z
452010000068070,+84970068070,active,452,01,Viettel,true,false,true,2022-08-09T02:00:00Z,2022-10-06T02:00:00Z
452010000068071,+84970068071,active,452,01,Viettel,true,false,true,2022-12-28T22:00:00Z,2023-02-13T22:00:00Z
452010000068072,+84970068072,active,452,01,Viettel,true,false,true,2022-12-30T21:00:00Z,2023-01-22T21:00:00Z
452010000068073,+84970068073,active,452,01,Viettel,true,false,true,2022-07-27T07:00:00Z,2022-08-08T07:00:00Z
452010000068074,+84970068074,active,452,01,Viettel,true,false,true,2022-04-06T14:00:00Z,2022-05-31T14:00:00Z
452010000068075,+84970068075,active,452,01,Viettel,true,false,true,2022-07-01T09:00:00Z,2022-08-29T09:00:00Z
452010000068076,+84970068076,active,452,01,Viettel,true,false,true,2022-07-18T09:00:00Z,2022-08-11T09:00:00Z
452010000068077,+84970068077,active,452,01,Viettel,true,false,true,2022-05-19T03:00:00Z,2022-05-23T03:00:00Z
452010000068078,+84970068078,active,452,01,Viettel,true,false,true,2022-07-06T11:00:00Z,2022-08-10T11:00:00Z
452010000068079,+84970068079,active,452,01,Viettel,true,false,true,2022-07-04T04:00:00Z,2022-08-22T04:00:00Z
452010000068080,+84970068080,active,452,01,Viettel,true,false,true,2022-02-09T16:00:00Z,2022-04-22T16:00:00Z
452010000068081,+84970068081,active,452,01,Viettel,true,false,true,2022-12-25T14:00:00Z,2023-03-21T14:00:00Z
452010900068081,+84970068081,active,452,01,Viettel,true,false,true,2023-06-17T14:00:00Z,2023-06-17T14:00:00Z
452010000068082,+84970068082,active,452,01,Viettel,true,false,true,2022-09-14T21:00:00Z,2022-10-05T21:00:00Z
452010000068083,+84970068083,active,452,01,Viettel,true,false,true,2022-03-09T00:00:00Z,2022-04-30T00:00:00Z
452010000068084,+84970068084,active,452,01,Viettel,true,false,true,2022-10-25T06:00:00Z,2022-11-21T06:00:00Z
452010000068085,+84970068085,active,452,01,Viettel,true,false,true,2022-08-09T02:00:00Z,2022-10-23T02:00:00Z
452010000068086,+84970068086,active,452,01,Viettel,true,false,true,2022-06-20T12:00:00Z,2022-06-28T12:00:00Z
452010000068087,+84970068087,active,452,01,Viettel,true,false,true,2022-07-16T08:00:00Z,2022-09-05T08:00:00Z
452010000068088,+84970068088,active,452,01,Viettel,true,false,true,2022-12-25T00:00:00Z,2023-01-21T00:00:00Z
452010000068089,+84970068089,active,452,01,Viettel,true,false,true,2022-10-16T23:00:00Z,2022-12-25T23:00:00Z
452010900068089,+84970068089,active,452,01,Viettel,true,false,true,2023-01-25T23:00:00Z,2023-01-25T23:00:00Z
452010000068090,+84970068090,active,452,01,Viettel,true,false,true,2022-09-16T14:00:00Z,2022-10-04T14:00:00Z
452010000068091,+84970068091,active,452,01,Viettel,true,false,true,2022-09-10T04:00:00Z,2022-11-14T04:00:00Z
452010000068092,+84970068092,active,452,01,Viettel,true,false,true,2022-12-01T08:00:00Z,2023-02-27T08:00:00Z
452010000068093,+84970068093,active,452,01,Viettel,true,false,true,2022-12-04T15:00:00Z,2023-01-28T15:00:00Z
452010900068093,+84970068093,active,452,01,Viettel,true,false,true,2023-05-02T15:00:00Z,2023-05-02T15:00:00Z
452010000068094,+84970068094,active,452,01,Viettel,true,false,true,2022-08-15T21:00:00Z,2022-11-21T21:00:00Z
452010000068095,+84970068095,active,452,01,Viettel,true,false,true,2022-07-11T00:00:00Z,2022-08-28T00:00:00Z
452010000068096,+84970068096,active,452,01,Viettel,true,false,true,2022-04-03T18:00:00Z,2022-06-17T18:00:00Z
452010000068097,+84970068097,active,452,01,Viettel,true,false,true,2022-03-11T00:00:00Z,2022-05-15T00:00:00Z
452010000068098,+84970068098,active,452,01,Viettel,true,false,true,2022-11-01T22:00:00Z,2023-01-22T22:00:00Z
452010000068099,+84970068099,active,452,01,Viettel,true,false,true,2022-03-19T10:00:00Z,2022-05-02T10:00:00Z
452010000068100,+84970068100,active,452,01,Viettel,true,false,true,2022-06-24T06:00:00Z,2022-09-18T06:00:00Z
452010000068101,+84970068101,active,452,01,Viettel,true,false,true,2022-02-17T19:00:00Z,2022-04-09T19:00:00Z
452010000068102,+84970068102,active,452,01,Viettel,true,false,true,2022-01-03T06:00:00Z,2022-01-17T06:00:00Z
452010000068103,+84970068103,active,452,01,Viettel,true,false,true,2022-09-14T15:00:00Z,2022-09-19T15:00:00Z
452010000068104,+84970068104,active,452,01,Viettel,true,false,true,2022-05-07T08:00:00Z,2022-07-10T08:00:00Z
452010000068105,+84970068105,active,452,01,Viettel,true,false,true,2022-11-21T02:00:00Z,2023-02-24T02:00:00Z
452010000068106,+84970068106,active,452,01,Viettel,true,false,true,2022-02-14T06:00:00Z,2022-04-07T06:00:00Z
452010000068107,+84970068107,active,452,01,Viettel,true,false,true,2022-02-21T06:00:00Z,2022-04-01T06:00:00Z
452010000068108,+84970068108,active,452,01,Viettel,true,false,true,2022-05-05T12:00:00Z,2022-05-29T12:00:00Z
452010000068109,+84970068109,active,452,01,Viettel,true,false,true,2022-03-22T04:00:00Z,2022-06-08T04:00:00Z
452010000068110,+84970068110,active,452,01,Viettel,true,false,true,2022-05-26T22:00:00Z,2022-09-01T22:00:00Z
452010000068111,+84970068111,active,452,01,Viettel,true,false,true,2022-03-28T06:00:00Z,2022-03-29T06:00:00Z
452010000068112,+84970068112,active,452,01,Viettel,true,false,true,2022-08-01T11:00:00Z,2022-09-20T11:00:00Z
452010000068113,+84970068113,active,452,01,Viettel,true,false,true,2022-09-13T18:00:00Z,2022-10-27T18:00:00Z
452010000068114,+84970068114,active,452,01,Viettel,true,false,true,2022-08-07T19:00:00Z,2022-08-12T19:00:00Z
452010000068115,+84970068115,active,452,01,Viettel,true,false,true,2022-09-12T16:00:00Z,2022-10-16T16:00:00Z
452010000068116,+84970068116,active,452,01,Viettel,true,false,true,2022-08-05T00:00:00Z,2022-09-14T00:00:00Z
452010000068117,+84970068117,active,452,01,Viettel,true,false,true,2022-12-28T22:00:00Z,2023-02-14T22:00:00Z
452010000068118,+84970068118,active,452,01,Viettel,true,false,true,2022-01-12T02:00:00Z,2022-04-22T02:00:00Z
452010000068119,+84970068119,active,452,01,Viettel,true,false,true,2022-02-23T03:00:00Z,2022-03-26T03:00:00Z
452010000068120,+84970068120,active,452,01,Viettel,true,false,true,2022-06-03T04:00:00Z,2022-07-05T04:00:00Z
452010000068121,+84970068121,active,452,01,Viettel,true,false,true,2022-12-22T20:00:00Z,2023-03-03T20:00:00Z
452010000068122,+84970068122,active,452,01,Viettel,true,false,true,2022-05-09T23:00:00Z,2022-06-26T23:00:00Z
452010000068123,+84970068123,active,452,01,Viettel,true,false,true,2022-12-20T08:00:00Z,2023-01-11T08:00:00Z
452010000068124,+84970068124,active,452,01,Viettel,true,false,true,2022-03-06T07:00:00Z,2022-03-27T07:00:00Z
452010000068125,+84970068125,active,452,01,Viettel,true,false,true,2022-05-26T02:00:00Z,2022-06-10T02:00:00Z
452010000068126,+84970068126,active,452,01,Viettel,true,false,true,2022-06-10T14:00:00Z,2022-06-12T14:00:00Z
452010000068127,+84970068127,active,452,01,Viettel,true,false,true,2022-08-29T14:00:00Z,2022-10-25T14:00:00Z
452010000068128,+84970068128,active,452,01,Viettel,true,false,true,2022-12-10T06:00:00Z,2023-01-01T06:00:00Z
452010000068129,+84970068129,active,452,01,Viettel,true,false,true,2022-10-16T04:00:00Z,2022-12-06T04:00:00Z
452010000068130,+84970068130,active,452,01,Viettel,true,false,true,2022-06-12T23:00:00Z,2022-06-20T23:00:00Z
452010000068131,+84970068131,active,452,01,Viettel,true,false,true,2022-01-28T06:00:00Z,2022-03-09T06:00:00Z
452010000068132,+84970068132,active,452,01,Viettel,true,false,true,2022-06-15T21:00:00Z,2022-06-27T21:00:00Z
452010000068133,+84970068133,active,452,01,Viettel,true,false,true,2022-01-13T21:00:00Z,2022-04-17T21:00:00Z
452010000068134,+84970068134,active,452,01,Viettel,true,false,true,2022-06-23T14:00:00Z,2022-09-22T14:00:00Z
452010000068135,+84970068135,active,452,01,Viettel,true,false,true,2022-02-05T10:00:00Z,2022-05-12T10:00:00Z
452010900068135,+84970068135,active,452,01,Viettel,true,false,true,2022-06-14T10:00:00Z,2022-06-14T10:00:00Z
452010000068136,+84970068136,active,452,01,Viettel,true,false,true,2022-07-30T22:00:00Z,2022-09-23T22:00:00Z
452010000068137,+84970068137,active,452,01,Viettel,true,false,true,2022-05-22T10:00:00Z,2022-06-06T10:00:00Z
452010000068138,+84970068138,active,452,01,Viettel,true,false,true,2022-09-07T00:00:00Z,2022-10-30T00:00:00Z
452010000068139,+84970068139,active,452,01,Viettel,true,false,true,2022-01-20T17:00:00Z,2022-04-10T17:00:00Z
452010000068140,+84970068140,active,452,01,Viettel,true,false,true,2022-01-04T10:00:00Z,2022-01-16T10:00:00Z
452010000068141,+84970068141,active,452,01,Viettel,true,false,true,2022-10-26T23:00:00Z,2023-01-07T23:00:00Z
452010000068142,+84970068142,active,452,01,Viettel,true,false,true,2022-03-02T18:00:00Z,2022-05-14T18:00:00Z
452010000068143,+84970068143,active,452,01,Viettel,true,false,true,2022-09-25T21:00:00Z,2022-10-27T21:00:00Z
452010000068144,+84970068144,active,452,01,Viettel,true,false,true,2022-10-12T22:00:00Z,2023-01-20T22:00:00Z
452010000068145,+84970068145,active,452,01,Viettel,true,false,true,2022-11-10T17:00:00Z,2022-12-24T17:00:00Z
452010000068146,+84970068146,active,452,01,Viettel,true,false,true,2022-02-17T10:00:00Z,2022-04-10T10:00:00Z
452010000068147,+84970068147,active,452,01,Viettel,true,false,true,2022-12-15T20:00:00Z,2023-02-20T20:00:00Z
452010000068148,+84970068148,active,452,01,Viettel,true,false,true,2022-04-23T21:00:00Z,2022-05-16T21:00:00Z
452010000068149,+84970068149,active,452,01,Viettel,true,false,true,2022-09-10T09:00:00Z,2022-09-25T09:00:00Z
452010000068150,+84970068150,active,452,01,Viettel,true,false,true,2022-06-03T01:00:00Z,2022-07-08T01:00:00Z
452010000068151,+84970068151,active,452,01,Viettel,true,false,true,2022-03-12T02:00:00Z,2022-06-10T02:00:00Z
452010900068151,+84970068151,active,452,01,Viettel,true,false,true,2022-10-17T02:00:00Z,2022-10-17T02:00:00Z
452010000068152,+84970068152,active,452,01,Viettel,true,false,true,2022-03-07T11:00:00Z,2022-04-16T11:00:00Z
452010000068153,+84970068153,active,452,01,Viettel,true,false,true,2022-06-15T09:00:00Z,2022-08-09T09:00:00Z
452010000068154,+84970068154,active,452,01,Viettel,true,false,true,2022-04-22T08:00:00Z,2022-06-02T08:00:00Z
452010000068155,+84970068155,active,452,01,Viettel,true,false,true,2022-10-25T23:00:00Z,2022-12-03T23:00:00Z
452010000068156,+84970068156,active,452,01,Viettel,true,false,true,2022-09-11T03:00:00Z,2022-12-06T03:00:00Z
452010000068157,+84970068157,active,452,01,Viettel,true,false,true,2022-07-18T13:00:00Z,2022-08-13T13:00:00Z
452010000068158,+84970068158,active,452,01,Viettel,true,false,true,2022-09-23T16:00:00Z,2022-10-24T16:00:00Z
452010000068159,+84970068159,active,452,01,Viettel,true,false,true,2022-01-17T09:00:00Z,2022-02-06T09:00:00Z
452010000068160,+84970068160,active,452,01,Viettel,true,false,true,2022-03-17T03:00:00Z,2022-03-29T03:00:00Z
452010000068161,+84970068161,active,452,01,Viettel,true,false,true,2022-07-04T04:00:00Z,2022-08-27T04:00:00Z
